,model_id,percent,product_id
6256,522,8,VLRX
6257,522,8,MNPR
6258,522,10,TBK
6259,522,7,MNSB
6260,522,5,EGOV
6261,522,10,WIX
6262,522,8,SHLO
6263,522,6,YLDE
6264,522,19,BSJR
6265,523,7,LSXMK
6266,523,5,OFS
6267,523,10,WNEB
6268,523,7,MGLN
6269,523,6,SY
6270,523,9,CPRT
6271,523,10,TDIV
6272,523,7,UONEK
6273,523,7,FANH
6274,523,9,LJPC
6275,523,9,BMRA
6276,523,14,MLVF
6277,524,6,STSA
6278,524,7,CUTR
6279,524,6,SQBG
6280,524,6,PPH
6281,524,9,TREE
6282,524,7,SHBI
6283,524,7,SGMO
6284,524,9,SBSI
6285,524,5,MIK
6286,524,8,SMSI
6287,524,10,LOPE
6288,524,20,AQST
6289,525,9,NFLX
6290,525,5,LONE
6291,525,6,SCON
6292,525,10,BOTZ
6293,525,7,FTSL
6294,525,10,TLF
6295,525,5,FMCI
6296,525,6,LMPX
6297,525,10,MTEM
6298,525,8,BBH
6299,525,5,VIACA
6300,525,19,HABT
6301,526,10,ZAGG
6302,526,5,CGBD
6303,526,9,TCOM
6304,526,9,IROQ
6305,526,6,CLXT
6306,526,10,DCOM
6307,526,10,OPB
6308,526,9,UNIT
6309,526,10,SNLN
6310,526,10,CGIX
6311,526,8,PCTI
6312,526,4,CNDT
6313,527,10,CUBA
6314,527,7,VALX
6315,527,9,METC
6316,527,6,YAYO
6317,527,8,AMTD
6318,527,9,CODX
6319,527,7,IPGP
6320,527,6,MOGO
6321,527,8,DFFN
6322,527,8,THCA
6323,527,7,UROV
6324,527,15,CRSA
6325,528,9,SGMS
6326,528,7,APLS
6327,528,9,TOTA
6328,528,10,BOKF
6329,528,6,IUSB
6330,528,10,GFED
6331,528,7,PMOM
6332,528,5,DBVT
6333,528,5,BSMR
6334,528,9,LNDC
6335,528,10,SLGN
6336,528,13,DDOG
6337,529,9,ESGE
6338,529,9,HIFS
6339,529,9,NGM
6340,529,5,HSKA
6341,529,6,MKTX
6342,529,6,CLPS
6343,529,7,PESI
6344,529,10,AAXN
6345,529,8,CRUS
6346,529,10,FEIM
6347,529,7,AEMD
6348,529,14,XNET
6349,530,10,SASR
6350,530,5,SBLK
6351,530,10,BOMN
6352,530,5,PHIO
6353,530,9,GRFS
6354,530,9,CHSCL
6355,530,9,ALXN
6356,530,10,EWZS
6357,530,8,NCNA
6358,530,5,LEVL
6359,530,7,VLY
6360,530,13,PSC
6361,531,7,TPIC
6362,531,6,ADBE
6363,531,6,FEMB
6364,531,9,AZRX
6365,531,6,RDIB
6366,531,9,EOLS
6367,531,6,LJPC
6368,531,9,DWAQ
6369,531,8,PRCP
6370,531,9,OYST
6371,531,5,INSUU
6372,531,20,RBKB
6373,532,5,RDVT
6374,532,6,ADRU
6375,532,9,DSKE
6376,532,9,PS
6377,532,5,CLMT
6378,532,7,ERYP
6379,532,8,BNDX
6380,532,5,BJRI
6381,532,6,HTBX
6382,532,9,PYZ
6383,532,7,MGEN
6384,532,24,RELV
6385,533,10,BATRA
6386,533,8,HROW
6387,533,5,GHSI
6388,533,8,EMCF
6389,533,10,ROKU
6390,533,7,CTSH
6391,533,8,HCAP
6392,533,10,HAYN
6393,533,8,VRML
6394,533,7,WSC
6395,533,5,FGEN
6396,533,14,TRUE
6397,534,8,RIBT
6398,534,10,LEDS
6399,534,6,CRVL
6400,534,7,PDCO
6401,534,7,SHBI
6402,534,5,MYOS
6403,534,5,NVUS
6404,534,10,YGYI
6405,534,7,UONE
6406,534,10,SBLK
6407,534,9,APPF
6408,534,16,CATS
6409,535,7,ACAM
6410,535,7,CY
6411,535,5,ALPN
6412,535,7,VSTM
6413,535,9,JFIN
6414,535,6,TECD
6415,535,5,KBWP
6416,535,8,ORMP
6417,535,5,PCYO
6418,535,5,STBA
6419,535,5,WAFU
6420,535,31,CSX
6421,536,10,UBFO
6422,536,10,NFE
6423,536,9,UBX
6424,536,10,FULT
6425,536,9,GOOGL
6426,536,9,IMMP
6427,536,7,PNTG
6428,536,8,PFBI
6429,536,9,SELB
6430,536,5,KMPH
6431,536,5,NPA
6432,536,9,SCON
6433,537,8,EVOL
6434,537,5,ESGE
6435,537,10,LMB
6436,537,7,FRBK
6437,537,7,SVBI
6438,537,9,SPLK
6439,537,10,MITK
6440,537,6,AMAG
6441,537,9,FRAF
6442,537,8,MDB
6443,537,5,JSML
6444,537,16,ORMP
6445,538,8,TPTX
6446,538,9,JBLU
6447,538,8,TRMB
6448,538,5,RMNI
6449,538,6,SSP
6450,538,8,HZNP
6451,538,10,ZSAN
6452,538,6,EQRR
6453,538,6,NYMX
6454,538,8,ACNB
6455,538,7,DWIN
6456,538,19,BSMN
6457,539,8,EAST
6458,539,10,PACW
6459,539,8,UAL
6460,539,6,CABA
6461,539,8,RCKY
6462,539,6,GTEC
6463,539,7,WPRT
6464,539,8,TRVI
6465,539,6,DOGZ
6466,539,7,RRR
6467,539,7,KNDI
6468,539,19,BLUE
6469,540,10,OIIM
6470,540,8,GURE
6471,540,9,SSPKU
6472,540,7,TCOM
6473,540,10,SKOR
6474,540,5,VETS
6475,540,10,VTC
6476,540,10,TRPX
6477,540,6,UONE
6478,540,5,EWZS
6479,540,8,BRID
6480,540,12,CSX
6481,541,9,IART
6482,541,10,ZUMZ
6483,541,9,GO
6484,541,7,HLAL
6485,541,9,MTRX
6486,541,7,MEIP
6487,541,5,VTHR
6488,541,7,DAX
6489,541,10,BIB
6490,541,9,CXDC
6491,541,9,IMRN
6492,541,9,DTEA
6493,542,9,SRAX
6494,542,6,INFN
6495,542,8,EVOP
6496,542,7,DWSN
6497,542,8,VCIT
6498,542,6,GNTY
6499,542,6,LIVE
6500,542,5,MFIN
6501,542,10,CLUB
6502,542,9,TC
6503,542,5,REED
6504,542,21,ARCT
6505,543,7,PPH
6506,543,10,MDRX
6507,543,10,CARG
6508,543,9,GNLN
6509,543,7,RAVE
6510,543,7,RIOT
6511,543,7,CME
6512,543,7,TUES
6513,543,10,ABIO
6514,543,5,CATM
6515,543,10,DEAC
6516,543,11,VSEC
6517,544,10,DMTK
6518,544,9,ZVO
6519,544,8,RING
6520,544,9,RYAAY
6521,544,5,ZYNE
6522,544,5,SMMC
6523,544,10,CSQ
6524,544,6,HNRG
6525,544,5,PROV
6526,544,7,HOLI
6527,544,7,STRT
6528,544,19,TCF
6529,545,7,DMLP
6530,545,6,VYGR
6531,545,9,SSB
6532,545,7,PICO
6533,545,5,ESSA
6534,545,10,AOBC
6535,545,5,RUN
6536,545,7,XCUR
6537,545,9,ROBO
6538,545,8,MBIO
6539,545,10,IRIX
6540,545,17,TXN
6541,546,5,WKHS
6542,546,5,SWIR
6543,546,6,CNDT
6544,546,10,OSW
6545,546,8,CLNE
6546,546,7,BKYI
6547,546,7,PI
6548,546,10,MNSB
6549,546,9,MOMO
6550,546,10,TROV
6551,546,9,ADP
6552,546,14,CXSE
6553,547,8,CVGI
6554,547,7,NATH
6555,547,9,MSTR
6556,547,8,STRS
6557,547,8,DTYL
6558,547,6,CLBK
6559,547,9,HYRE
6560,547,7,KHC
6561,547,8,KEQU
6562,547,5,WDFC
6563,547,5,TWNK
6564,547,20,GEOS
6565,548,8,ALGN
6566,548,6,PHAT
6567,548,10,RESN
6568,548,10,BSJN
6569,548,7,FMCI
6570,548,6,PDP
6571,548,8,GTEC
6572,548,9,GLBZ
6573,548,8,CROX
6574,548,7,HWC
6575,548,10,GDEN
6576,548,11,IXUS
6577,549,7,RNDM
6578,549,6,TLF
6579,549,10,WRTC
6580,549,10,SGLB
6581,549,8,FINX
6582,549,8,TSEM
6583,549,10,PLUG
6584,549,7,LMST
6585,549,9,FTXD
6586,549,6,IEP
6587,549,10,OPES
6588,549,9,IEF
6589,550,6,FVE
6590,550,10,EYEN
6591,550,10,OVBC
6592,550,7,GVP
6593,550,9,FSEA
6594,550,6,SBNY
6595,550,6,CVCO
6596,550,6,HA
6597,550,10,TLRY
6598,550,5,ASFI
6599,550,9,SAUC
6600,550,16,CPSS
6601,551,10,INOD
6602,551,10,PKBK
6603,551,5,TGTX
6604,551,10,IESC
6605,551,10,DDIV
6606,551,9,CDW
6607,551,6,SSYS
6608,551,6,PCRX
6609,551,7,APTO
6610,551,8,ESGU
6611,551,8,ORSN
6612,551,11,APXT
6613,552,7,EXPI
6614,552,5,HYAC
6615,552,7,IPHA
6616,552,9,TENB
6617,552,5,BFST
6618,552,5,SASR
6619,552,8,ETON
6620,552,6,EPIX
6621,552,6,KTOS
6622,552,7,SPKEP
6623,552,7,WTREP
6624,552,28,ARTW
6625,553,6,ATRC
6626,553,8,PEBK
6627,553,9,VECO
6628,553,7,LYFT
6629,553,7,SMTC
6630,553,6,EGAN
6631,553,8,USWS
6632,553,7,CREE
6633,553,8,CSB
6634,553,8,NOVN
6635,553,7,LNDC
6636,553,19,OMCL
6637,554,10,PIO
6638,554,6,BKEPP
6639,554,7,ENTX
6640,554,9,Z
6641,554,7,EVOK
6642,554,8,LEGH
6643,554,5,ISDS
6644,554,7,WTREP
6645,554,6,FALN
6646,554,6,ALRN
6647,554,10,AMRB
6648,554,19,FCBC
6649,555,6,HFWA
6650,555,6,HX
6651,555,10,ALT
6652,555,7,CHDN
6653,555,6,DPHC
6654,555,5,GSM
6655,555,9,VRSK
6656,555,9,CYCC
6657,555,9,HNRG
6658,555,6,SLGG
6659,555,5,MDGL
6660,555,22,PKBK
6661,556,6,DERM
6662,556,8,LOGC
6663,556,8,RNST
6664,556,10,ATHX
6665,556,9,SURF
6666,556,6,AMTB
6667,556,5,LFUS
6668,556,7,IRTC
6669,556,6,CDOR
6670,556,5,AQB
6671,556,9,TRCH
6672,556,21,CNDT
6673,557,6,CHMA
6674,557,9,UBOH
6675,557,7,NSIT
6676,557,6,FTXL
6677,557,10,FANG
6678,557,8,PSTV
6679,557,8,SFM
6680,557,7,PECK
6681,557,10,ATLC
6682,557,10,CSFL
6683,557,8,SCYX
6684,557,11,TPCO
6685,558,8,DCOM
6686,558,6,PTLA
6687,558,7,AGTC
6688,558,8,BSJM
6689,558,8,CLXT
6690,558,5,LBTYK
6691,558,5,UCTT
6692,558,8,CCOI
6693,558,10,BSCQ
6694,558,5,AMWD
6695,558,9,CARV
6696,558,21,HTGM
6697,559,10,FMCI
6698,559,5,PACW
6699,559,6,EXC
6700,559,5,AMCX
6701,559,8,IEP
6702,559,8,GRMN
6703,559,5,EXPC
6704,559,6,CSFL
6705,559,5,RDCM
6706,559,7,IBKC
6707,559,10,YTRA
6708,559,25,AGND
6709,560,8,ARYA
6710,560,8,DYNT
6711,560,8,LCNB
6712,560,6,EXEL
6713,560,9,NPA
6714,560,9,AIA
6715,560,7,NTRP
6716,560,9,BBSI
6717,560,5,ULTA
6718,560,6,REDU
6719,560,5,SHOO
6720,560,20,AKRX
6721,561,6,DWCR
6722,561,6,BSMQ
6723,561,7,PLUS
6724,561,6,GEOS
6725,561,6,VUZI
6726,561,5,FTDR
6727,561,10,PSCI
6728,561,5,LBTYA
6729,561,9,LMST
6730,561,7,FLIR
6731,561,6,ADUS
6732,561,27,DISCB
6733,562,5,UMPQ
6734,562,6,TNAV
6735,562,7,FOXF
6736,562,10,PRPL
6737,562,7,SLGN
6738,562,5,NTGN
6739,562,6,SLAB
6740,562,6,FANH
6741,562,7,FMCI
6742,562,10,SXTC
6743,562,9,ICBK
6744,562,22,OXFD
6745,563,8,EGBN
6746,563,7,PNFP
6747,563,7,ZIOP
6748,563,8,UGLD
6749,563,5,WLFC
6750,563,10,CHI
6751,563,10,MOGO
6752,563,5,CZWI
6753,563,5,FLXS
6754,563,9,XT
6755,563,5,IMTE
6756,563,21,ALLO
6757,564,7,TTNP
6758,564,8,GIII
6759,564,8,GNTX
6760,564,8,FTFT
6761,564,9,NBSE
6762,564,6,QQQ
6763,564,8,AXLA
6764,564,5,MIST
6765,564,9,MNRO
6766,564,10,NMCI
6767,564,8,SBRA
6768,564,14,VLY
6769,565,5,HMSY
6770,565,8,FCFS
6771,565,8,EUFN
6772,565,8,NFBK
6773,565,6,DGRW
6774,565,7,CDL
6775,565,10,DCAR
6776,565,8,RMBS
6777,565,8,FID
6778,565,8,IGF
6779,565,9,HHHH
6780,565,15,CACC
6781,566,9,SBFG
6782,566,10,TLF
6783,566,6,GWPH
6784,566,9,ARDX
6785,566,10,BNTC
6786,566,5,LLNW
6787,566,6,VIVE
6788,566,7,IDEX
6789,566,6,CHCO
6790,566,9,PBYI
6791,566,9,TRMB
6792,566,14,ACWX
6793,567,8,GRBK
6794,567,10,NEOS
6795,567,9,CHMG
6796,567,6,RRD
6797,567,6,ACHV
6798,567,9,MNST
6799,567,10,FPXE
6800,567,6,TH
6801,567,10,OXFD
6802,567,9,FOX
6803,567,6,AIA
6804,567,11,IMAC
6805,568,5,TCBK
6806,568,10,ADP
6807,568,5,INTG
6808,568,7,IPDN
6809,568,10,RNSC
6810,568,7,FLWS
6811,568,10,WTER
6812,568,9,DSLV
6813,568,9,HOOK
6814,568,10,SLNO
6815,568,7,PNTG
6816,568,11,BNTX
6817,569,10,ABUS
6818,569,10,VRSK
6819,569,6,AGRX
6820,569,6,AMRS
6821,569,8,OKTA
6822,569,6,PME
6823,569,8,GWPH
6824,569,5,GPAQ
6825,569,5,ARAY
6826,569,5,FCCY
6827,569,9,BRP
6828,569,22,ADMA
6829,570,9,BOSC
6830,570,9,SRRA
6831,570,9,KVHI
6832,570,8,SWAV
6833,570,9,ESPR
6834,570,8,ESGE
6835,570,7,XON
6836,570,6,BJK
6837,570,7,FEP
6838,570,9,XTLB
6839,570,5,UBX
6840,570,14,YTEN
6841,571,7,BBH
6842,571,8,ADMS
6843,571,7,JRSH
6844,571,10,FENC
6845,571,9,RNMC
6846,571,8,MSVB
6847,571,8,UMPQ
6848,571,6,SYNA
6849,571,9,IIVI
6850,571,5,SPKE
6851,571,6,HROW
6852,571,17,BSCM
6853,572,5,RGLD
6854,572,5,SYNH
6855,572,8,NEOS
6856,572,6,TRIP
6857,572,8,KHC
6858,572,6,MTCH
6859,572,6,GXGX
6860,572,6,PPIH
6861,572,8,QLC
6862,572,7,CLRB
6863,572,5,UIHC
6864,572,30,SSNT
6865,573,9,BSCR
6866,573,7,WEYS
6867,573,6,HAS
6868,573,5,MCBC
6869,573,6,BCOW
6870,573,8,PBTS
6871,573,7,NTWK
6872,573,10,WBND
6873,573,10,KNSL
6874,573,7,SSYS
6875,573,5,ANDE
6876,573,20,TTTN
6877,574,9,HUBG
6878,574,7,CYAN
6879,574,8,AIRG
6880,574,5,FMCI
6881,574,7,MDGL
6882,574,6,MTRX
6883,574,5,PCAR
6884,574,7,TROV
6885,574,8,CETV
6886,574,8,SCYX
6887,574,9,TBNK
6888,574,21,COMM
6889,575,7,PRVL
6890,575,8,NFE
6891,575,5,LMRKN
6892,575,10,ULH
6893,575,7,TSEM
6894,575,9,NEOS
6895,575,9,YVR
6896,575,5,INOV
6897,575,5,RBZ
6898,575,8,PTEN
6899,575,7,IMAC
6900,575,20,RMBL
6901,576,7,CHDN
6902,576,7,JFKKW
6903,576,8,AEY
6904,576,5,MIDD
6905,576,6,CTG
6906,576,7,CTXS
6907,576,10,FVC
6908,576,6,VRSK
6909,576,7,EBMT
6910,576,5,BURG
6911,576,8,NICK
6912,576,24,SDC
6913,577,9,CNOB
6914,577,7,BIB
6915,577,9,ACNB
6916,577,7,PTSI
6917,577,6,PETS
6918,577,9,PFSW
6919,577,7,FINX
6920,577,5,LOAC
6921,577,9,NFBK
6922,577,10,BSJN
6923,577,5,VGLT
6924,577,17,BSMO
6925,578,9,THTX
6926,578,9,GPRO
6927,578,8,ADRO
6928,578,10,CIH
6929,578,7,AEIS
6930,578,5,IMAC
6931,578,6,AKCA
6932,578,8,HOLI
6933,578,5,CIZN
6934,578,10,FCFS
6935,578,7,VERO
6936,578,16,VERY
6937,579,9,HIFS
6938,579,9,CBAN
6939,579,9,NKTR
6940,579,9,XELA
6941,579,8,CSII
6942,579,6,LIVKU
6943,579,8,WERN
6944,579,5,LAND
6945,579,5,FWONA
6946,579,5,MFIN
6947,579,7,ATIF
6948,579,20,CHSCP
6949,580,9,SSYS
6950,580,5,ENDP
6951,580,8,CONE
6952,580,5,ECHO
6953,580,7,DHIL
6954,580,6,DZSI
6955,580,7,LIFE
6956,580,9,CCBG
6957,580,10,MRIN
6958,580,10,ARCE
6959,580,5,MTBCP
6960,580,19,UBIO
6961,581,5,CELH
6962,581,8,NEXT
6963,581,5,FLAT
6964,581,7,KZR
6965,581,8,LPTH
6966,581,10,ZION
6967,581,7,HSII
6968,581,8,PTI
6969,581,7,SRRK
6970,581,10,DGRW
6971,581,9,OMAB
6972,581,16,BOTZ
6973,582,6,CABA
6974,582,6,ATRA
6975,582,7,HZNP
6976,582,10,TWOU
6977,582,10,CSII
6978,582,8,SLMBP
6979,582,7,DINT
6980,582,10,AGTC
6981,582,5,ACHV
6982,582,8,RBZ
6983,582,9,RETA
6984,582,14,FLEX
6985,583,7,DEAC
6986,583,7,VLY
6987,583,7,SFET
6988,583,9,ENTX
6989,583,10,VRTS
6990,583,7,VGIT
6991,583,9,EVGBC
6992,583,6,VBIV
6993,583,7,DWAW
6994,583,10,CHEK
6995,583,6,CATH
6996,583,15,FEMB
6997,584,6,GRFS
6998,584,10,LMST
6999,584,9,MU
7000,584,10,CERS
7001,584,9,CBFV
7002,584,9,NEPT
7003,584,5,GXGX
7004,584,6,CBNK
7005,584,7,CREE
7006,584,6,MGRC
7007,584,9,CYBE
7008,584,14,BCEL
7009,585,7,GNUS
7010,585,6,ALXN
7011,585,5,ULTA
7012,585,10,HHR
7013,585,6,BIIB
7014,585,5,SEED
7015,585,5,BAND
7016,585,5,TCF
7017,585,5,CBAY
7018,585,8,MU
7019,585,10,IOTS
7020,585,28,BPMC
7021,586,9,ZFGN
7022,586,6,NDRA
7023,586,9,AKER
7024,586,10,EBIX
7025,586,10,HBP
7026,586,10,FTEO
7027,586,9,CFFI
7028,586,8,SNFCA
7029,586,8,APRE
7030,586,10,UCBI
7031,586,7,KPTI
7032,586,4,AMTBB
7033,587,9,ZEUS
7034,587,5,LDRI
7035,587,6,KELYA
7036,587,6,KOPN
7037,587,8,QQQX
7038,587,6,NCMI
7039,587,7,ADES
7040,587,6,HSDT
7041,587,5,NBL
7042,587,10,LATNW
7043,587,5,MSTR
7044,587,27,FMHI
7045,588,10,EGAN
7046,588,7,FKU
7047,588,6,SIRI
7048,588,10,TRIL
7049,588,6,NDLS
7050,588,6,FEMB
7051,588,7,ESTA
7052,588,8,FB
7053,588,7,BOXL
7054,588,7,EDUC
7055,588,6,HOVNP
7056,588,20,HJLI
7057,589,6,CVLY
7058,589,9,IMUX
7059,589,10,CINF
7060,589,6,CATB
7061,589,6,LIVN
7062,589,10,THBRW
7063,589,8,ATOS
7064,589,5,FWONA
7065,589,5,POOL
7066,589,10,FTAG
7067,589,8,UFO
7068,589,17,ICCH
7069,590,10,LIQT
7070,590,7,MCRB
7071,590,9,FOXF
7072,590,10,ASPS
7073,590,8,PCTI
7074,590,6,BNTC
7075,590,6,SRRK
7076,590,5,ARCT
7077,590,8,NEWT
7078,590,8,CLBS
7079,590,10,PSET
7080,590,13,SPPI
7081,591,8,DMRC
7082,591,9,ASLN
7083,591,10,PUB
7084,591,8,ZIONN
7085,591,7,SCPL
7086,591,8,KBLM
7087,591,7,CBNK
7088,591,6,EWZS
7089,591,5,PSEC
7090,591,10,NTGR
7091,591,9,BTEC
7092,591,13,NWS
7093,592,9,WING
7094,592,7,SPCB
7095,592,7,PDD
7096,592,10,IJT
7097,592,10,VALU
7098,592,10,CPSI
7099,592,8,BCOW
7100,592,8,DGRS
7101,592,5,EGOV
7102,592,5,RIOT
7103,592,7,PRVB
7104,592,14,ABTX
7105,593,8,STRA
7106,593,6,PCYO
7107,593,7,PTCT
7108,593,7,CDOR
7109,593,8,PPH
7110,593,9,SLGL
7111,593,8,FNJN
7112,593,5,GRMN
7113,593,5,MCEF
7114,593,7,SUSB
7115,593,9,CLBS
7116,593,21,AMPH
7117,594,5,EDUC
7118,594,7,IMMR
7119,594,9,PGC
7120,594,6,PHUN
7121,594,5,LPSN
7122,594,10,SPWH
7123,594,7,LXRX
7124,594,10,DALI
7125,594,7,IFMK
7126,594,5,ADPT
7127,594,8,PXLW
7128,594,21,CIZ
7129,595,8,ROSE
7130,595,5,PDSB
7131,595,7,SAEX
7132,595,6,WINA
7133,595,8,BLU
7134,595,9,PFIE
7135,595,10,EVK
7136,595,9,ICCC
7137,595,9,DTUL
7138,595,10,NGHC
7139,595,7,LYTS
7140,595,12,TDAC
7141,596,6,TBK
7142,596,10,MBUU
7143,596,9,AGLE
7144,596,9,SFET
7145,596,9,IESC
7146,596,7,TRCH
7147,596,5,WAFU
7148,596,7,EYES
7149,596,7,MERC
7150,596,6,BSJR
7151,596,9,SEEL
7152,596,16,WPRT
7153,597,5,HMTV
7154,597,10,VLYPP
7155,597,9,FNK
7156,597,5,NWL
7157,597,5,FSLR
7158,597,10,NRBO
7159,597,7,FNJN
7160,597,8,CHW
7161,597,10,BCDA
7162,597,9,MCHX
7163,597,5,IMKTA
7164,597,17,MOHO
7165,598,10,ORSN
7166,598,5,ITRN
7167,598,10,RGNX
7168,598,6,EKSO
7169,598,5,CCMP
7170,598,9,PCB
7171,598,9,CRVL
7172,598,8,NXGN
7173,598,10,CY
7174,598,9,ESSA
7175,598,5,PXS
7176,598,14,FORD
7177,599,9,APDN
7178,599,10,FWRD
7179,599,7,USIO
7180,599,8,PNRL
7181,599,8,NEWA
7182,599,7,AGIO
7183,599,5,ANY
7184,599,8,OGI
7185,599,7,OCSL
7186,599,5,AGNCO
7187,599,6,ANAB
7188,599,20,UAE
7189,600,7,CRVL
7190,600,10,FPXI
7191,600,8,HOLX
7192,600,9,NTGN
7193,600,9,XSPA
7194,600,10,MTCH
7195,600,7,ZN
7196,600,6,WMGI
7197,600,5,LINC
7198,600,5,CUE
7199,600,10,FCEF
7200,600,14,PULM
7201,601,10,SNCR
7202,601,6,USIO
7203,601,10,GMHIW
7204,601,7,RPD
7205,601,8,RCKT
7206,601,6,TW
7207,601,9,VCYT
7208,601,9,TIPT
7209,601,6,LBRDK
7210,601,8,FORR
7211,601,10,FOX
7212,601,11,III
7213,602,7,VIVE
7214,602,10,WSTG
7215,602,9,FTEO
7216,602,9,MNST
7217,602,5,CRNT
7218,602,5,WVFC
7219,602,9,MAGS
7220,602,10,IBUY
7221,602,9,RETA
7222,602,5,NEBU
7223,602,9,EXPI
7224,602,13,PETS
7225,603,10,DTSS
7226,603,10,TCON
7227,603,10,NTES
7228,603,5,SGH
7229,603,5,BLCM
7230,603,10,RDFN
7231,603,9,BKCC
7232,603,10,SPTN
7233,603,9,RUTH
7234,603,10,BSCS
7235,603,7,FTXO
7236,603,5,RNDB
7237,604,5,YJ
7238,604,6,HGSH
7239,604,9,CBAN
7240,604,7,NEPT
7241,604,5,PFPT
7242,604,6,FMNB
7243,604,10,STCN
7244,604,9,CHKP
7245,604,8,NTNX
7246,604,9,DENN
7247,604,5,XON
7248,604,21,LMST
7249,605,8,VTSI
7250,605,6,NFE
7251,605,8,WEYS
7252,605,8,DTSS
7253,605,8,CLRB
7254,605,9,AKTS
7255,605,9,TBIO
7256,605,8,KBWR
7257,605,8,MCEF
7258,605,10,MVIS
7259,605,6,ATHX
7260,605,12,XPER
7261,606,9,SNDL
7262,606,5,CRWS
7263,606,10,OCCIP
7264,606,8,CVLY
7265,606,6,MOTS
7266,606,6,BRKS
7267,606,5,AINV
7268,606,7,PFG
7269,606,9,BCDA
7270,606,5,USAU
7271,606,7,HSII
7272,606,23,GFED
7273,607,10,CNXN
7274,607,8,BFIT
7275,607,6,WISA
7276,607,7,SFNC
7277,607,8,BREW
7278,607,9,BCYC
7279,607,9,CRMT
7280,607,9,SEIC
7281,607,9,MFIN
7282,607,10,BRQS
7283,607,6,SHOO
7284,607,9,DGRE
7285,608,10,FISI
7286,608,8,BL
7287,608,10,SCPH
7288,608,10,IDYA
7289,608,9,KPTI
7290,608,9,EOLS
7291,608,9,OTLK
7292,608,8,VIACA
7293,608,7,FMK
7294,608,5,CLSN
7295,608,5,AGFS
7296,608,10,PUI
7297,609,9,BSJK
7298,609,6,VISL
7299,609,8,HIFS
7300,609,5,RDI
7301,609,9,ABTX
7302,609,7,SKOR
7303,609,6,ASET
7304,609,9,GNMK
7305,609,5,ANAB
7306,609,5,SPRO
7307,609,10,BMTC
7308,609,21,FFWM
7309,610,9,APEI
7310,610,10,CFFI
7311,610,8,GTYH
7312,610,6,LEVL
7313,610,9,ADRO
7314,610,7,SCYX
7315,610,7,OXBR
7316,610,8,EFSC
7317,610,9,AZRX
7318,610,10,MYOS
7319,610,6,RVNC
7320,610,11,CLFD
7321,611,8,ROSE
7322,611,8,DEACU
7323,611,9,LYFT
7324,611,10,FMAO
7325,611,8,VRNA
7326,611,9,LMST
7327,611,5,VTWO
7328,611,10,STKS
7329,611,7,HX
7330,611,6,AGFS
7331,611,10,CWST
7332,611,10,ALNA
7333,612,7,PVBC
7334,612,7,DWAS
7335,612,7,IOVA
7336,612,9,BHTG
7337,612,10,HURC
7338,612,6,SONG
7339,612,10,PLUG
7340,612,5,PSM
7341,612,10,NCLH
7342,612,8,TNXP
7343,612,8,CTIC
7344,612,13,CECE
7345,613,6,SCHL
7346,613,7,CHSCO
7347,613,6,CHNR
7348,613,9,IFMK
7349,613,8,DARE
7350,613,7,RLMD
7351,613,9,FTXG
7352,613,5,CUTR
7353,613,8,IMGN
7354,613,8,PSMT
7355,613,9,MSG
7356,613,18,KLIC
7357,614,6,BILI
7358,614,7,PHCF
7359,614,6,TOUR
7360,614,8,NMRK
7361,614,9,CDL
7362,614,6,MDJH
7363,614,6,DOMO
7364,614,10,IFEU
7365,614,10,AGNC
7366,614,10,ALEC
7367,614,10,MILN
7368,614,12,TNAV
7369,615,5,MDIV
7370,615,5,SGH
7371,615,9,PGNX
7372,615,7,IUS
7373,615,10,BILI
7374,615,7,CSSEP
7375,615,10,VSDA
7376,615,7,PERI
7377,615,10,UFPT
7378,615,8,SBCF
7379,615,8,SNSR
7380,615,14,IEA
7381,616,9,COHR
7382,616,9,BND
7383,616,8,FDBC
7384,616,9,VTHR
7385,616,8,AESE
7386,616,9,SUMR
7387,616,8,IMOS
7388,616,10,VNOM
7389,616,8,EXLS
7390,616,10,EVER
7391,616,5,BPFH
7392,616,7,RAPT
7393,617,7,AACG
7394,617,7,VBIV
7395,617,5,AXLA
7396,617,8,ZYXI
7397,617,7,ASND
7398,617,9,VERU
7399,617,7,TREE
7400,617,8,EVFM
7401,617,9,FSEA
7402,617,7,CFMS
7403,617,7,SPPI
7404,617,19,MIRM
7405,618,6,KELYB
7406,618,5,COHR
7407,618,7,JFIN
7408,618,10,BYSI
7409,618,6,ARNA
7410,618,7,TROW
7411,618,5,TRVG
7412,618,8,QGEN
7413,618,6,AIRT
7414,618,10,DLTH
7415,618,10,DNJR
7416,618,20,PFPT
7417,619,10,FYT
7418,619,5,ENTG
7419,619,10,BHF
7420,619,8,VXUS
7421,619,5,XON
7422,619,5,PPHI
7423,619,8,IPLDP
7424,619,9,EBSB
7425,619,5,SPSC
7426,619,5,FSBC
7427,619,7,FEP
7428,619,23,LPLA
7429,620,8,AVDL
7430,620,9,MRCC
7431,620,6,HTHT
7432,620,8,CCMP
7433,620,7,PCTI
7434,620,5,CBPO
7435,620,10,JFKKW
7436,620,7,DSLV
7437,620,6,EAST
7438,620,9,TOWN
7439,620,7,FDEF
7440,620,18,HURN
7441,621,10,TCRD
7442,621,7,MOFG
7443,621,9,BRY
7444,621,10,CRSP
7445,621,6,LVGO
7446,621,6,ACRX
